timestamp,P0,P1,P2,P0_lag_1h,P0_lag_2h,P0_lag_3h,P1_lag_1h,P1_lag_2h,P1_lag_3h,P2_lag_1h,P2_lag_2h,P2_lag_3h,humidity_lag_1h,humidity_lag_2h,humidity_lag_3h,temperature_lag_1h,temperature_lag_2h,temperature_lag_3h,location_76,location_3966,location_3967,location_3981,humidity_diff,temperature_diff
2026-05-15 09:00:00+00:00,31.0,59.0,48.0,23.2,9.9,7.619047619047619,40.4,14.4,11.714285714285714,35.3,13.4,11.095238095238097,-5.680000000000007,6.212857142857146,-7.98571428571428,2.3000000000000007,0.5638095238095175,2.8809523809523903,1,0,0,0,-3.009999999999991,1.3599999999999994
2026-02-09 20:00:00+00:00,33.45,59.08,44.904545454545456,33.189166666666665,33.35,31.146666666666665,58.80583333333333,55.533,55.75666666666667,43.870000000000005,43.608,41.3825,5.342857142857156,4.234065934065924,3.089743589743591,-1.1017857142857146,-1.0857142857142854,-1.0166666666666622,0,1,0,0,-3.6571428571428726,1.0464285714285708
2026-05-15 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.239999999999998,-2.354545454545452,-0.5754545454545479,0,0,1,0,0.0,-6.279999999999998
2026-05-15 09:00:00+00:00,39.4,69.2,53.6,31.85277777777777,16.303333333333335,10.803571428571429,55.96388888888889,22.99333333333333,14.625,45.90555555555555,21.35,13.767857142857142,1.9587301587301624,-7.1253968253968125,-6.074603174603183,-1.242857142857147,3.2539682539682566,2.303174603174604,0,0,0,1,26.096825396825388,1.94285714285715
